Winner,title_bout,B_avg_KD,B_avg_opp_KD,B_avg_SIG_STR_pct,B_avg_opp_SIG_STR_pct,B_avg_TD_pct,B_avg_opp_TD_pct,B_avg_SUB_ATT,B_avg_opp_SUB_ATT,B_avg_REV,B_avg_opp_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_TD_att,B_avg_TD_landed,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_BODY_att,B_avg_BODY_landed,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_LEG_att,B_avg_LEG_landed,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_draw,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_avg_KD,R_avg_opp_KD,R_avg_SIG_STR_pct,R_avg_opp_SIG_STR_pct,R_avg_TD_pct,R_avg_opp_TD_pct,R_avg_SUB_ATT,R_avg_opp_SUB_ATT,R_avg_REV,R_avg_opp_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_avg_TD_att,R_avg_TD_landed,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_BODY_att,R_avg_BODY_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_LEG_att,R_avg_LEG_landed,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_draw,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Flyweight,weight_class_Bantamweight,weight_class_Featherweight,weight_class_Lightweight,weight_class_Welterweight,weight_class_Middleweight,weight_class_LightHeavyweight,weight_class_Heavyweight,weight_class_WomenStrawweight,weight_class_WomenFlyweight,weight_class_WomenBantamweight,weight_class_WomenFeatherweight,weight_class_CatchWeight,weight_class_OpenWeight,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Sideways,B_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,R_Stance_Sideways,R_Stance_Open Stance
Red,False,0.0,0.0,0.504,0.45,0.44799999999999995,0.34800000000000003,0.6,0.0,0.0,0.0,63.8,32.4,48.4,21.6,129.4,89.0,74.4,41.2,4.4,1.8000000000000003,5.4,1.4,49.8,21.6,39.8,16.0,12.0,9.8,3.6000000000000005,1.8000000000000003,2.0,1.0,5.0,3.8,46.4,20.2,43.0,19.0,14.4,11.0,4.2,2.0,3.0,1.2,1.2,0.6,243.39999999999998,402.4,876.0,6,0,2,0,2,2,0,0,0,0,1,0,1,0,170.18,170.18,135.0,0.0,0.0,0.48960000000000004,0.34624,0.392,0.144,0.7200000000000001,0.4,0.0,0.0,77.416,38.12,113.32,45.44,89.75999999999999,48.352000000000004,142.66400000000002,71.528,2.816,0.928,1.376,0.144,57.456,23.264,93.54400000000001,31.944,15.296000000000001,10.623999999999999,13.336,8.616,4.664,4.231999999999999,6.44,4.880000000000001,71.24799999999999,35.528000000000006,101.80799999999999,36.384,6.167999999999999,2.592,7.911999999999999,5.4559999999999995,0.0,0.0,3.6,3.6,163.15200000000002,72.168,587.016,8,0,3,0,3,3,1,0,0,0,1,1,1,0,167.64000000000001,170.18,135.0,34.0,25.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.7024,0.0,0.623632,0.43867200000000006,0.144,0.042767999999999994,0.0,0.1296,0.1296,0.0,108.0256,54.668800000000005,66.55520000000001,27.4304,110.9472,57.5904,70.79199999999999,31.5808,0.6,0.144,3.4016,0.216,89.71039999999999,40.6704,50.041599999999995,15.505600000000001,6.009600000000001,4.2048000000000005,9.512,7.313600000000001,12.3056,9.7936,7.0016,4.6112,86.2592,37.6768,62.9936,25.247999999999998,4.8288,2.5728,2.816,1.7824,16.9376,14.4192,0.7456,0.4,45.4288,88.3616,546.8832,11,0,5,0,5,5,0,0,0,0,2,3,0,0,182.88,200.66,170.0,0.0048544245507686394,0.29417454209196886,0.5064387419073765,0.523112622195745,0.3374518542789915,0.1886885867005726,0.061935246785100165,0.0003134566563839999,0.0,0.0,92.47729482989324,46.42424466414244,175.78537668662017,95.68386256583068,111.78608986573347,64.59300231001666,246.93751532846653,162.61095222509596,6.569207438517174,2.5586390263655696,7.161901737293302,2.870770283164394,67.96020982994065,25.751748270503036,145.4645924486568,70.01736234372424,15.258755848970377,12.802654816854538,18.096250645291615,14.028027546674307,9.258329150982213,7.869841576784863,12.2245335926718,11.638472675432146,81.97880325305175,37.721353310202254,162.67852620020864,84.92804545187079,8.520041273166079,7.132369174043525,7.26558987935151,5.907703222175918,1.9784503036754086,1.5705221798966622,5.841260607060047,4.848113891783975,189.2799979270429,265.9653582978971,1171.8258337469022,62,1,3,0,6,15,8,0,0,0,7,3,5,0,177.8,180.34,170.0,25.0,38.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.144,0.481451188224,0.5272770631106559,0.531411649888256,0.22644670228070402,0.6967196017131521,0.5770861559807999,0.013809578803199997,0.4,0.015228518399999997,67.7715418415104,35.6662060367872,93.4345125920768,51.767444996096,87.039712509952,49.633949270016004,142.0676156792832,88.341164986368,2.9529405014015997,0.6356064485376,1.5198066491392002,1.1206201802752,45.933709645414396,19.9451520393216,59.158310810419195,21.442122733977598,5.739122067865599,3.3604200636416,15.2160383926272,12.200238321664001,16.0987101282304,12.360633933824001,19.0601633890304,18.125083940454402,47.054782746624,20.0601682935808,75.5644446343168,42.413403045068804,1.9335710539775999,0.9850128457728,3.9625750315008004,2.8424138809344,18.7831880409088,14.621024897433601,13.9074929262592,6.511628070092801,279.91931777187835,87.5068122497024,777.975247872,36,0,0,1,3,8,6,0,0,0,4,1,3,0,175.26,177.8,155.0,0.24,0.004901791334399999,0.4950290234949632,0.47162957470105604,0.061024291622092795,0.03845748326399999,0.0,0.07476991524864,0.023499694079999994,0.006718463999999999,168.99263668699137,83.67091823394816,174.68925083779072,80.69621093433344,202.11085487931393,111.57771319918591,189.16870041452543,92.62909398712321,6.05376860913664,0.33378295283712,1.2479275479859198,0.309863522304,145.91527342800896,67.16448685064192,153.45312408256513,62.81497516310528,16.58351719333888,11.218041472450562,18.2386258280448,15.260369452728321,6.4938460656435195,5.28838991085568,2.9975009271808,2.6208663184998398,150.9386903727309,71.53462804103168,159.0956471782605,68.13618019385345,15.875678418534399,10.22294946316288,11.08998882525184,9.2588345532416,2.17826789572608,1.9133407297536,4.5036148342784,3.3011961872384,135.22957818118144,43.52258882469888,655.7257875367526,36,0,2,0,3,8,7,0,0,1,5,2,0,0,175.26,172.72,155.0,30.0,36.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.9440000000000001,0.24,0.48704000000000003,0.42224,0.216,0.24,0.0,0.0,0.24,0.24,40.632,18.464,46.02400000000001,23.432,45.83200000000001,22.944000000000003,54.663999999999994,30.312000000000005,0.216,0.216,0.96,0.96,31.088,12.744,36.752,17.343999999999998,8.448,4.864000000000001,5.784000000000001,3.7600000000000002,1.096,0.856,3.488,2.3280000000000003,30.84,12.952000000000002,20.584,6.392,4.640000000000001,2.6400000000000006,0.0,0.0,5.152000000000001,2.872,25.44,17.04,23.352,79.2,394.34400000000005,7,0,2,0,2,3,1,0,0,0,0,3,0,0,195.57999999999998,193.04,185.0,0.544,0.3264,0.497021696,0.624609792,0.25392,0.052939007999999996,1.055104,0.13996799999999998,0.046655999999999996,0.0,47.6329856,23.795583999999998,35.082598399999995,19.372671999999998,62.44021760000001,36.3143552,41.028031999999996,24.5608576,2.1235584,1.044096,0.30170879999999994,0.14307839999999997,35.81269759999999,13.558169600000001,28.36768,13.765094400000002,6.855180799999999,5.5263232,4.599539200000001,3.9118720000000002,4.965107199999999,4.7110912,2.1153792000000005,1.6957056000000001,37.150784,16.2904064,29.050611200000002,14.7404544,6.4423552,4.6527616,5.299315200000001,4.1234944,4.0398464,2.8524160000000003,0.7326719999999999,0.5087231999999999,165.2295552,25.98975999999999,367.2557056,17,0,0,3,1,3,5,0,0,0,1,1,1,0,182.88,190.5,185.0,31.0,33.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.6,0.0,0.45200000000000007,0.36,0.0,0.24,0.0,0.0,0.0,0.0,91.8,41.8,74.0,22.8,102.4,50.400000000000006,92.60000000000001,37.0,0.4,0.0,2.0,1.2000000000000002,60.8,20.6,67.60000000000001,18.8,19.2,11.0,1.6,1.0,11.8,10.2,4.800000000000001,3.0000000000000004,88.4,39.0,73.0,22.200000000000003,1.6,1.0,0.6,0.6,1.7999999999999998,1.7999999999999998,0.4,0.0,2.0,117.8,594.0,5,0,2,0,2,2,0,0,0,1,0,1,0,0,170.18,182.88,155.0,0.26985984,1.09184,0.5272148224,0.6769332480000001,0.148512,0.24231168,0.226944,0.0,0.031103999999999993,0.0,112.6960256,56.8909184,113.40367615999997,59.643676160000005,128.63919104000001,67.3064192,122.06187008,66.03819007999999,0.8246323200000001,0.3264,1.840128,1.003392,86.1630208,36.39018496,77.65896959999999,31.5097728,9.215984639999999,6.9036902399999995,31.223713280000002,24.83985152,17.317020160000002,13.5970432,4.520993280000001,3.2940518400000003,98.44491776,46.1918336,92.48884479999998,42.262402560000005,7.7729817599999995,6.30157824,10.64820736,8.9294336,6.47812608,4.397506559999999,10.266624,8.45184,89.60026368,82.48081408000002,569.39823104,21,0,4,0,4,6,3,0,0,0,3,2,1,0,175.26,180.34,155.0,24.0,31.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.0,1.0,0.362,0.45399999999999996,0.462,0.0,0.0,0.0,0.0,0.0,92.0,38.4,136.6,58.199999999999996,96.4,40.8,138.0,59.2,3.0,1.4,0.0,0.0,68.6,24.6,98.6,32.0,17.4,8.4,23.2,13.2,6.0,5.3999999999999995,14.799999999999999,13.0,89.6,36.599999999999994,123.6,51.8,0.6,0.6,1.7999999999999998,1.2,1.7999999999999998,1.2,11.2,5.2,42.8,7.4,444.4,4,0,0,2,0,0,2,0,0,0,0,0,0,0,172.72,180.34,145.0,0.08639999999999999,0.0024186470399999993,0.460789417472,0.436312,0.25501820985730717,0.2,0.21004821503999999,0.1409389256964833,0.0,0.0,76.0121410830336,33.813841151999995,73.43232,31.4,98.9928,52.656158003200005,95.0,48.5,2.0101072588799997,0.8,2.21192237121536,0.7264,58.0,21.053156576055265,56.104640030720006,19.0,9.06006528,6.215999999999999,8.983451934720001,6.0,5.4712,4.443168544076608,5.617600000000001,4.431168,58.8,22.306445872460785,58.18358911999999,21.377088,5.664,3.839299349495808,5.344738236416001,3.584366848,5.379200000000001,3.7234771906559994,4.0,2.7507142246399994,107.22,95.7720797184,661.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,175.26,145.0,32.0,28.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
Red,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,175.26,155.0,0.17279999999999998,0.784,0.46592,0.455712,0.1464,0.35011200000000003,0.08639999999999999,0.144,0.0,0.17279999999999998,117.82559999999998,53.4192,113.45279999999998,61.25280000000001,127.08,62.17439999999999,117.4512,65.03519999999999,1.1328,0.41279999999999994,1.704,0.8303999999999999,79.5296,23.0,92.688,44.4144,20.988799999999998,16.3376,12.4848,9.8544,17.3072,14.0816,8.28,6.984,112.22879999999999,49.790400000000005,109.50879999999998,57.83839999999999,2.0831999999999997,1.1807999999999998,1.6463999999999999,1.5168,3.5136000000000003,2.448,2.2976,1.8976000000000002,56.88479999999999,59.342400000000005,494.04799999999994,12,0,0,1,2,2,3,0,0,0,1,1,0,0,177.8,185.42000000000002,155.0,24.0,32.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Blue,False,0.13824,0.0,0.5469152,0.45638080000000003,0.09935999999999999,0.187008,0.87328,0.0,0.7795200000000001,0.22175999999999998,107.06496,55.8736,74.1968,38.174080000000004,153.89248000000003,95.45056,95.49279999999999,53.69824,2.4940800000000003,0.29952,8.37664,2.2310399999999997,64.82272,24.6672,47.81088,17.381439999999998,30.200000000000003,22.65024,18.19584,15.054400000000001,12.04224,8.55616,8.19008,5.73824,79.26688,35.981120000000004,57.40448000000001,25.7952,22.841920000000002,16.95296,12.438719999999998,9.685120000000001,4.956160000000001,2.9395200000000004,4.353599999999999,2.69376,220.15328,226.22432,801.26208,15,0,0,1,2,4,2,0,0,1,1,2,0,0,157.48000000000002,160.02,115.0,0.05183999999999999,0.24,0.47449433599999996,0.5019470079999999,0.05183999999999999,0.45098828799999996,0.0,1.5264000000000002,0.08639999999999999,0.0,105.73437440000001,60.565824,83.04780799999999,37.5466752,176.5642752,125.0353408,116.74871040000002,66.2215808,0.53952,0.15552000000000002,8.175232,2.4650368,76.0105984,38.878579200000004,59.4745472,19.7417984,15.122099200000001,12.0200448,15.1679104,10.3782912,14.601676800000002,9.6672,8.4053504,7.426585599999999,99.17063680000001,54.5803136,71.340928,29.096384,5.506048,5.1864832,7.7657343999999995,5.944576,1.0576896,0.7990271999999999,3.9411456,2.5057152,51.881932799999994,251.89254400000002,739.3828224,20,0,0,1,1,4,4,0,0,1,3,0,0,0,160.02,160.02,115.0,25.0,32.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.0,0.544,0.45224960000000003,0.45497280000000007,0.2732992,0.16872,0.0,0.45184,0.0,0.4,84.1248,37.22816,77.06111999999999,32.25248,90.22976,41.41312,94.31168,47.12128,7.67264,2.16832,4.070400000000001,1.0742399999999999,69.17823999999999,24.343039999999995,63.23872,20.9088,8.39424,6.88832,10.43968,8.499199999999998,6.55232,5.9968,3.38272,2.84448,72.61408,29.84608,61.48703999999999,22.63968,8.9904,5.261760000000001,4.4339200000000005,2.2624,2.5203200000000003,2.1203200000000004,11.14016,7.3504,196.02432,144.74784,784.93824,15,0,1,0,1,3,3,0,0,2,1,0,0,0,172.72,170.18,125.0,0.8,0.6,0.406,0.32800000000000007,0.198,0.0,1.7999999999999998,0.0,0.0,0.0,104.2,42.8,87.4,30.8,136.6,61.4,103.8,42.400000000000006,2.1999999999999997,0.6,1.2,0.0,77.0,25.200000000000003,67.6,17.2,7.8,5.0,7.800000000000001,5.4,19.4,12.6,12.0,8.2,88.0,36.6,83.0,30.400000000000002,7.4,3.0000000000000004,4.4,0.4,8.8,3.2,0.0,0.0,144.60000000000002,94.8,690.2,5,1,2,0,2,2,0,0,0,0,0,1,1,0,170.18,167.64000000000001,125.0,31.0,29.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.05183999999999999,0.144,0.3871552,0.414096,0.15539519999999998,0.2384,0.05183999999999999,0.24,0.4,0.64,96.00863999999999,37.96704,120.50880000000001,49.4656,111.92096000000001,49.606080000000006,142.31583999999998,65.97888,3.59808,0.8764799999999999,8.5568,2.5664,75.00288,22.190720000000002,82.9824,29.64864,14.7312,11.0368,19.5984,7.4719999999999995,6.274559999999999,4.739520000000001,17.928,12.34496,89.5008,34.92992000000001,102.52288,36.00832,5.3788800000000005,2.6224,4.64416,3.9875200000000004,1.1289599999999997,0.4147199999999999,13.34176,9.46976,36.11072,254.67040000000003,756.7545600000001,15,0,3,0,3,3,3,0,0,1,1,0,0,0,157.48000000000002,157.48,115.0,0.00028211099074559984,0.0,0.4881613183711969,0.3583087248999055,0.07165196121695847,0.29848364457984,0.0014511882239999995,0.45066239999999996,0.0,0.017647165439999998,171.1094536117027,81.59508364030114,134.30790430023353,49.43422606747239,184.82612143650243,94.21171562284319,184.71964667468842,92.94785894902662,1.6696853276196866,0.15024977575280637,7.023601838797619,2.16458011475968,121.72824004035218,39.95039842122465,110.63944997972868,33.34754179462595,19.271930313021848,14.808209436370534,14.11751191585751,9.071367268551885,30.10928325832868,26.836475782705975,9.550942404647321,7.015317004294554,157.75380750315028,74.42394769114398,121.93801636234527,41.07254284855542,12.675649686025011,6.785871881456845,7.667230743763353,5.390996516890214,0.6799964225273856,0.38526406770032645,4.702657194124902,2.9706867020267524,37.89086342751191,214.9205305067045,868.102200041472,48,0,3,0,3,10,7,0,0,0,8,0,1,1,154.94,152.4,115.0,32.0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,True,0.031103999999999993,0.0,0.4075232,0.32858112,0.3100672,0.021599999999999998,0.0,0.4,0.0,0.0,273.555968,113.806144,254.371136,84.35104000000001,282.53011200000003,121.41836800000002,262.189696,90.320256,2.8624,0.8982399999999999,3.0633600000000003,0.08639999999999999,235.392768,84.36588800000001,201.64128,47.894336,25.105984,17.997696,31.668544,18.785728,13.057216,11.44256,21.061312,17.670976,261.271552,107.86265599999999,245.040512,79.93926400000001,10.353856,4.623488,9.140544,4.221696,1.9305599999999998,1.3199999999999998,0.19008,0.19008,60.451519999999995,32.067072,1110.513408,21,0,7,0,7,7,0,0,0,0,5,2,0,0,170.18,165.1,125.0,0.004031078399999999,0.24,0.5439083293976821,0.3041787609319342,0.6583647714740797,0.31618595595137844,0.36495988260864,1.4435761479876608,0.00018807399383039992,0.41279999999999994,122.52782918016698,64.84000822784162,132.4965167431549,42.79289963821793,247.85092478700096,185.65020128660683,268.9045775215493,167.40552132805266,8.40503561376891,5.5284302958952445,2.765441386204365,0.9207845126078464,103.54525066540484,49.23328488347403,96.96349730601696,22.92712990826824,9.085677932281854,6.291836438642689,14.705054479935077,7.567481606740379,9.896900582480281,9.314886905724928,20.82796495720284,12.298288123209318,107.91856245339586,54.55723945883074,118.38801063897989,31.406956520616752,5.54356787045335,3.8514997090451457,10.886229504242484,9.79906105728041,9.065698856317749,6.431269059965748,3.2222765999325187,1.586882060320768,620.1601674438837,128.49903980784518,1387.0284004530586,65,12,1,0,9,13,4,0,0,2,5,4,2,0,165.1,167.64000000000001,125.0,35.0,37.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
Blue,False,0.2238336,0.018662399999999996,0.516052096,0.390191744,0.0062208,0.015396479999999995,0.0,0.0,0.018662399999999996,0.0,142.5996032,70.4132608,215.8419456,62.1135872,143.9573632,71.3710208,216.2535552,62.5251968,0.5741824,0.031103999999999993,3.9900288,0.1119744,119.7527168,56.3662976,185.84611840000002,44.520563200000005,15.1194752,9.582656,19.982566400000003,10.921830400000001,7.7274112,4.4643072,10.0132608,6.6711936,140.226816,69.39761920000001,213.65495040000002,61.3123456,1.6971392,0.5399807999999999,2.0563584,0.6706048,0.6756480000000001,0.4756608,0.13063679999999997,0.13063679999999997,7.4545152,5.493593599999998,739.1538432,20,0,1,0,5,6,2,0,0,0,4,2,0,0,172.72,172.72,135.0,0.17545303237407117,0.019846569590783996,0.49755057483103615,0.4006442926015293,0.12018110622850697,0.03226955600655569,0.08664762574323685,0.0,0.0,0.0,123.44003618246361,61.879711225948,154.2863316814124,63.955967580412214,145.8317137221583,77.76107279133657,202.79229551300725,105.00328814106449,0.6562694133990336,0.24067390673469308,7.398054662174742,0.116678567939864,95.28814305308151,38.70133155233606,118.43277426295188,36.04633033474193,20.988777327627453,16.437422637508234,19.351569914491463,13.11288750508049,7.163115801754659,6.740957036103703,16.501987503969048,14.796749740589794,117.0563063577823,56.429591031416535,144.88937431676283,55.599442597325,3.6119693435563356,2.960569757972742,6.570305552369062,5.76237431014485,2.7717604811250034,2.489550436558713,2.826651812280492,2.594150672942361,81.84288332942903,261.83172788260845,957.6559918199001,76,12,7,0,7,14,8,0,0,0,10,4,0,0,170.18,177.8,135.0,37.0,38.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.0,0.0,0.34199999999999997,0.44400000000000006,0.0,0.24,0.0,0.0,0.0,0.0,140.6,48.8,165.4,74.4,142.0,50.2,216.2,108.4,1.6,0.0,2.0,1.2000000000000002,103.0,25.4,102.2,27.2,25.6,16.8,33.8,21.8,12.0,6.6000000000000005,29.4,25.4,138.6,47.4,159.39999999999998,69.8,2.0,1.4,0.0,0.0,0.0,0.0,6.000000000000001,4.6,19.200000000000003,138.60000000000002,900.0,6,0,0,2,0,0,2,0,0,0,0,0,0,0,177.8,177.8,155.0,0.23731199999999997,0.24,0.51710912,0.6622083839999999,0.209055744,0.31477632,0.3810048,1.0650624,0.144,0.0,67.1931648,35.595558399999994,53.519424,35.2377728,83.4429184,49.96567039999999,66.8326016,46.1930112,3.3368064,1.3987584,2.1924864,0.805504,46.328038400000004,18.3041536,46.048512,29.099084800000004,15.4203008,12.1729792,4.3520512,3.4664831999999994,5.4448256,5.1184256,3.1188607999999998,2.6722048000000003,47.1823104,21.467776,34.2028928,19.073945600000002,10.112447999999999,8.5911936,4.4660608,2.5133568,9.898406399999999,5.536588800000001,14.8504704,13.650470400000001,127.64629759999997,133.949312,469.3102848,15,0,0,1,5,5,3,0,0,0,0,3,2,0,180.34,185.42000000000002,155.0,35.0,29.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Blue,True,0.66784,0.0,0.5420716800000001,0.36178432000000005,0.072,0.28915199999999996,0.08639999999999999,0.031103999999999993,0.0,0.144,125.21568,69.4384,135.54208,48.481728000000004,145.976,86.90271999999999,139.99008,52.385728,0.688,0.144,7.874048,3.2631040000000002,92.596544,44.644992,103.19968000000001,26.104576,23.961216,17.131968,19.542272,11.94368,8.65792,7.661440000000001,12.800127999999999,10.433471999999998,107.824384,55.192064,129.82623999999998,44.333888,8.817792,6.625792000000001,5.31584,3.7478400000000005,8.573504,7.620544,0.4,0.4,20.974528,183.1072,709.945792,13,0,7,0,7,7,0,0,0,2,0,4,1,0,180.34,185.42000000000002,170.0,0.0,0.0033199007143034868,0.4829009984430434,0.5676935996319046,0.36461351128576813,0.4033098522650215,0.056741791334399994,0.0003134566563839999,0.0,0.8005015306502145,174.58520616958296,82.68471675798133,105.20552261009409,57.592001960473,259.20428278783174,146.75525962233547,126.03530209278375,77.75313080489266,6.769112163999023,4.43758459988371,3.227961303302145,0.8354485350563841,153.92271983548773,65.5420739764536,77.7726230422335,34.118927688415575,18.95528935300137,15.798816014996865,13.04311706373587,9.773429672819294,1.7071969810938592,1.3438267665308714,14.38978250412471,13.69964459923813,164.65023413891865,76.52726531736181,99.05807407145235,52.02117544974142,2.998024518101107,0.760691540412334,3.452134716023505,2.9362900107381966,6.936947512563203,5.396759900207186,2.695313822618223,2.6345364999933794,370.07990164778204,186.51601106250314,1279.0653124744902,59,1,0,1,6,15,4,0,0,1,11,2,1,0,180.34,182.88,170.0,28.0,36.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Blue,False,0.08639999999999999,0.0,0.49406143999999996,0.4842339072,0.5754886656,0.15374177279999998,0.6432,0.4,0.016796159999999997,0.0,104.92376064000001,52.54567424,86.61732095999999,42.16787968,229.12332543999997,151.75157503999998,92.38971903999999,47.231774720000004,5.31237632,2.91182592,0.45897984000000003,0.18319104,78.60402432,31.937216,66.12418304,27.305116159999997,18.84925184,13.252851199999998,13.98909696,9.63942656,7.47048448,7.355607040000001,6.50404096,5.223336960000001,83.97094143999999,36.5448576,79.79203072,36.88624896,7.78246912,5.77593344,5.77653248,4.39205632,13.17035008,10.224883199999999,1.04875776,0.8895744000000001,426.45888512,11.704527359999998,860.1504,27,0,1,0,4,7,2,0,0,0,5,0,2,0,170.18,172.72,125.0,0.5787352626172761,0.05327376467770735,0.4154261443918512,0.4778609385123833,0.26129032526460555,0.10089410310328914,0.011235403365296303,0.36230369143595,0.00018807399383039992,0.0,131.4292596254689,57.17835822120158,171.14719459562943,80.97678516685617,146.92697474389445,71.02614276113901,176.2241371630612,85.3507378467749,0.7267223883920002,0.2686511718987368,1.6404889036888397,0.31892127356923544,95.03645103019574,30.151394988115804,136.78364687146893,53.047805828599756,15.670953073898582,10.885149629805898,26.60435340892174,20.435432932050134,20.721855521374607,16.141813603279875,7.759194315238766,7.493546406206285,122.28338833894519,51.60854760061155,162.24732177330546,73.70614251448222,7.4117331293353175,4.223594336576079,7.386708460617125,6.2394847363955215,1.734138157188404,1.3462162840139529,1.5131643617068355,1.0311579159784374,114.2303842657114,35.43941142911318,726.3908749795216,60,4,0,1,4,17,11,0,0,2,6,6,3,0,154.94,157.48,125.0,36.0,33.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
